"DateTime","FSC-Gain","SSC-Gain","SSC-B-Gain","UV1-Gain","UV2-Gain","UV3-Gain","UV4-Gain","UV5-Gain","UV6-Gain","UV7-Gain","UV8-Gain","UV9-Gain","UV10-Gain","UV11-Gain","UV12-Gain","UV13-Gain","UV14-Gain","UV15-Gain","UV16-Gain","V1-Gain","V2-Gain","V3-Gain","V4-Gain","V5-Gain","V6-Gain","V7-Gain","V8-Gain","V9-Gain","V10-Gain","V11-Gain","V12-Gain","V13-Gain","V14-Gain","V15-Gain","V16-Gain","B1-Gain","B2-Gain","B3-Gain","B4-Gain","B5-Gain","B6-Gain","B7-Gain","B8-Gain","B9-Gain","B10-Gain","B11-Gain","B12-Gain","B13-Gain","B14-Gain","R1-Gain","R2-Gain","R3-Gain","R4-Gain","R5-Gain","R6-Gain","R7-Gain","R8-Gain","Flag-FSC-Gain","Flag-SSC-Gain","Flag-SSC-B-Gain","Flag-UV1-Gain","Flag-UV2-Gain","Flag-UV3-Gain","Flag-UV4-Gain","Flag-UV5-Gain","Flag-UV6-Gain","Flag-UV7-Gain","Flag-UV8-Gain","Flag-UV9-Gain","Flag-UV10-Gain","Flag-UV11-Gain","Flag-UV12-Gain","Flag-UV13-Gain","Flag-UV14-Gain","Flag-UV15-Gain","Flag-UV16-Gain","Flag-V1-Gain","Flag-V2-Gain","Flag-V3-Gain","Flag-V4-Gain","Flag-V5-Gain","Flag-V6-Gain","Flag-V7-Gain","Flag-V8-Gain","Flag-V9-Gain","Flag-V10-Gain","Flag-V11-Gain","Flag-V12-Gain","Flag-V13-Gain","Flag-V14-Gain","Flag-V15-Gain","Flag-V16-Gain","Flag-B1-Gain","Flag-B2-Gain","Flag-B3-Gain","Flag-B4-Gain","Flag-B5-Gain","Flag-B6-Gain","Flag-B7-Gain","Flag-B8-Gain","Flag-B9-Gain","Flag-B10-Gain","Flag-B11-Gain","Flag-B12-Gain","Flag-B13-Gain","Flag-B14-Gain","Flag-R1-Gain","Flag-R2-Gain","Flag-R3-Gain","Flag-R4-Gain","Flag-R5-Gain","Flag-R6-Gain","Flag-R7-Gain","Flag-R8-Gain","FSC-% rCV","SSC-% rCV","SSC-B-% rCV","UV1-% rCV","UV2-% rCV","UV3-% rCV","UV4-% rCV","UV5-% rCV","UV6-% rCV","UV7-% rCV","UV8-% rCV","UV9-% rCV","UV10-% rCV","UV11-% rCV","UV12-% rCV","UV13-% rCV","UV14-% rCV","UV15-% rCV","UV16-% rCV","V1-% rCV","V2-% rCV","V3-% rCV","V4-% rCV","V5-% rCV","V6-% rCV","V7-% rCV","V8-% rCV","V9-% rCV","V10-% rCV","V11-% rCV","V12-% rCV","V13-% rCV","V14-% rCV","V15-% rCV","V16-% rCV","B1-% rCV","B2-% rCV","B3-% rCV","B4-% rCV","B5-% rCV","B6-% rCV","B7-% rCV","B8-% rCV","B9-% rCV","B10-% rCV","B11-% rCV","B12-% rCV","B13-% rCV","B14-% rCV","R1-% rCV","R2-% rCV","R3-% rCV","R4-% rCV","R5-% rCV","R6-% rCV","R7-% rCV","R8-% rCV","Flag-FSC-% rCV","Flag-SSC-% rCV","Flag-SSC-B-% rCV","Flag-UV1-% rCV","Flag-UV2-% rCV","Flag-UV3-% rCV","Flag-UV4-% rCV","Flag-UV5-% rCV","Flag-UV6-% rCV","Flag-UV7-% rCV","Flag-UV8-% rCV","Flag-UV9-% rCV","Flag-UV10-% rCV","Flag-UV11-% rCV","Flag-UV12-% rCV","Flag-UV13-% rCV","Flag-UV14-% rCV","Flag-UV15-% rCV","Flag-UV16-% rCV","Flag-V1-% rCV","Flag-V2-% rCV","Flag-V3-% rCV","Flag-V4-% rCV","Flag-V5-% rCV","Flag-V6-% rCV","Flag-V7-% rCV","Flag-V8-% rCV","Flag-V9-% rCV","Flag-V10-% rCV","Flag-V11-% rCV","Flag-V12-% rCV","Flag-V13-% rCV","Flag-V14-% rCV","Flag-V15-% rCV","Flag-V16-% rCV","Flag-B1-% rCV","Flag-B2-% rCV","Flag-B3-% rCV","Flag-B4-% rCV","Flag-B5-% rCV","Flag-B6-% rCV","Flag-B7-% rCV","Flag-B8-% rCV","Flag-B9-% rCV","Flag-B10-% rCV","Flag-B11-% rCV","Flag-B12-% rCV","Flag-B13-% rCV","Flag-B14-% rCV","Flag-R1-% rCV","Flag-R2-% rCV","Flag-R3-% rCV","Flag-R4-% rCV","Flag-R5-% rCV","Flag-R6-% rCV","Flag-R7-% rCV","Flag-R8-% rCV","Violet-Laser Delay","Blue-Laser Delay","Red-Laser Delay","UV-Laser Delay","Flag-Violet-Laser Delay","Flag-Blue-Laser Delay","Flag-Red-Laser Delay","Flag-UV-Laser Delay","Violet-Area Scaling Factor","Blue-Area Scaling Factor","Red-Area Scaling Factor","UV-Area Scaling Factor","Flag-Violet-Area Scaling Factor","Flag-Blue-Area Scaling Factor","Flag-Red-Area Scaling Factor","Flag-UV-Area Scaling Factor","Violet-Laser Power","Blue-Laser Power","Red-Laser Power","UV-Laser Power","Flag-Violet-Laser Power","Flag-Blue-Laser Power","Flag-Red-Laser Power","Flag-UV-Laser Power","FSCAreaScalingFactor","Flag-FSCAreaScalingFactor","FlowRate","Flag-FlowRate","Temperature","Flag-Temperature"
2024-06-04 13:59:48,685,198,192,2389,412,666,881,583,425,560,490,579,344,464,468,638,1047,716,1270,300,358,261,192,232,198,264,404,285,307,251,234,240,321,576,314,1152,503,519,502,504,314,600,487,771,574,340,431,736,666,218,335,387,320,241,348,568,254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9808178,3.893085,2.796262,6.375798,3.656956,1.948408,2.235587,2.157562,2.212163,2.292411,2.237903,2.147967,2.102875,2.03016,1.995235,2.735148,3.774369,2.786543,4.192079,2.297124,1.954779,1.681301,1.53458,1.902931,2.00555,1.826859,1.525222,1.610254,1.605856,1.356518,1.285922,1.346413,1.666876,1.651331,2.442482,2.044498,1.632989,1.490352,1.426076,1.354877,1.131777,1.04576,1.013182,1.48961,1.26882,1.417406,1.513062,1.297168,1.570941,1.68541,2.13415,1.884822,1.606337,1.363856,2.099326,1.949023,2.364642,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-19.9,0,20.4,39.725,FALSE,FALSE,FALSE,FALSE,1.151088,1.093889,0.8923885,0.9021142,FALSE,FALSE,FALSE,FALSE,9.79,1.0075,73.684,0,FALSE,FALSE,FALSE,FALSE,1.139019,FALSE,17.08,FALSE,22.5,FALSE
2024-06-03 10:03:59,685,195,197,3082,443,722,978,624,454,601,526,644,370,508,510,728,1395,816,1756,296,354,261,188,228,197,260,394,274,304,252,232,235,321,572,319,1141,500,518,496,494,308,592,487,764,570,335,425,722,658,218,331,387,319,236,340,555,248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.751782,4.067964,2.189053,6.96271,4.173057,1.665542,1.929292,1.764471,1.773602,1.875122,1.834113,1.798755,1.720955,1.71796,1.727488,2.680543,3.961751,2.750152,4.537328,2.033013,1.893711,1.673074,1.461666,1.633767,1.895992,1.905433,1.528673,1.574451,1.52705,1.310085,1.262968,1.347001,1.790134,1.610843,2.523587,2.563402,2.312676,2.254901,2.128201,2.057861,1.780342,1.654521,1.679827,2.129285,1.87235,2.034976,2.096701,1.788205,2.141251,1.800776,2.275697,2.002912,1.714632,1.448871,2.239848,2.07012,2.529935,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-20.025,0,20.4,39.825,FALSE,FALSE,FALSE,FALSE,1.167382,1.118348,0.9328738,0.9055007,FALSE,FALSE,FALSE,FALSE,9.915,1.0475,73.732,0,FALSE,FALSE,FALSE,FALSE,1.165626,FALSE,17.26,FALSE,24.25,FALSE
2024-05-31 10:00:55,685,192,200,2538,420,679,882,595,428,572,501,594,350,470,476,658,1128,746,1383,291,343,255,187,226,194,257,395,278,303,249,228,235,318,565,311,1141,505,526,504,503,313,588,485,764,571,335,424,721,658,204,313,366,303,229,329,543,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.33491,3.712587,1.974196,6.086559,3.865357,1.535592,1.711743,1.65016,1.701307,1.770183,1.758848,1.661283,1.676882,1.595219,1.568477,2.099455,2.830206,2.142334,3.1999,1.944172,1.664841,1.493016,1.360598,1.778337,1.860871,1.660518,1.373994,1.362992,1.352677,1.176601,1.126225,1.166627,1.563936,1.519396,2.4255,2.073382,1.702664,1.536894,1.559727,1.51746,1.345484,1.207709,1.25412,1.745234,1.5171,1.672233,1.720426,1.534945,1.880724,1.649272,2.192258,1.943098,1.614966,1.394456,2.169815,2.008721,2.423668,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-20.1,0,20.375,39.775,FALSE,FALSE,FALSE,FALSE,1.166055,1.122144,0.9381837,0.918224,FALSE,FALSE,FALSE,FALSE,9.915,1.0475,73.732,0,FALSE,FALSE,FALSE,FALSE,1.166624,FALSE,17.46,FALSE,24,FALSE
2024-05-30 09:45:07,685,193,193,3077,438,706,940,610,438,591,514,625,362,491,494,705,1344,794,1671,292,347,258,188,228,197,262,393,280,308,252,228,231,318,569,319,1116,492,511,496,498,314,584,483,752,563,334,424,724,657,209,319,375,309,233,337,553,248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.828678,4.029559,2.763657,6.936076,4.082835,1.540777,1.69079,1.772099,1.889403,1.91486,1.893546,1.794285,1.833221,1.726595,1.679806,2.276829,3.383897,2.637346,4.306472,2.107158,1.905418,1.726448,1.512132,1.825935,2.0843,2.049662,1.532465,1.563583,1.535391,1.348297,1.321889,1.445183,1.871671,1.69993,2.510583,2.472981,2.222418,2.141402,2.031402,1.900701,1.620972,1.508048,1.499796,1.999871,1.726307,1.820965,1.917449,1.63195,1.943481,1.645083,2.183046,1.900985,1.606496,1.352285,2.182758,1.984175,2.456372,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-20,0,20.35,39.75,FALSE,FALSE,FALSE,FALSE,1.162692,1.111064,0.9213805,0.9109545,FALSE,FALSE,FALSE,FALSE,9.915,1.0475,73.732,0,FALSE,FALSE,FALSE,FALSE,1.157806,FALSE,17.04,FALSE,23.88,FALSE
2024-05-29 09:56:00,685,193,193,2439,415,693,890,601,433,581,498,605,355,473,474,650,1119,721,1386,291,347,259,190,224,197,263,392,277,306,252,228,229,314,564,321,1111,491,516,494,495,313,581,480,751,566,333,422,720,657,202,311,363,302,230,332,548,246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.746209,3.984507,2.622383,7.195352,4.069399,1.453003,1.641376,1.678199,1.778905,1.828281,1.814035,1.7218,1.773524,1.668192,1.660182,2.168626,2.953216,2.515701,4.171723,2.142083,1.798818,1.681785,1.496395,1.680081,1.831861,1.902696,1.532542,1.581783,1.509055,1.283899,1.283634,1.44375,1.895073,1.625921,2.362999,2.362065,2.124297,2.126393,2.012059,1.915152,1.6297,1.492701,1.506219,1.974679,1.709998,1.795069,1.856538,1.6085,1.940607,1.580468,2.070863,1.795887,1.534057,1.321851,2.108401,1.952588,2.386414,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-20,0,20.325,39.75,FALSE,FALSE,FALSE,FALSE,1.166898,1.116394,0.9298552,0.9085692,FALSE,FALSE,FALSE,FALSE,9.915,1.0475,73.732,0,FALSE,FALSE,FALSE,FALSE,1.163608,FALSE,15.13,FALSE,24.12,FALSE
2024-05-28 10:22:37,685,192,193,2825,428,686,910,597,430,568,500,609,360,478,474,653,1242,748,1570,290,348,260,190,224,196,260,391,277,305,252,229,228,310,558,325,1122,495,510,496,497,311,582,477,749,565,330,421,718,662,197,311,358,297,228,331,547,246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.602461,3.921957,2.41465,6.318408,4.068167,1.740736,2.094602,1.842367,1.798985,1.909029,1.903283,1.852606,1.771193,1.713699,1.719967,2.542284,3.67853,2.507566,3.997802,2.182515,1.713577,1.613297,1.424907,1.537633,1.635808,1.742758,1.451439,1.553976,1.429668,1.190948,1.161154,1.396464,1.923595,1.483341,2.333068,2.378013,2.044253,2.013305,1.948822,1.852837,1.618642,1.479265,1.479297,1.923871,1.662606,1.7386,1.856648,1.653822,1.974335,1.612821,2.083534,1.846571,1.549634,1.330892,2.080087,1.929227,2.371132,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-20.025,0,20.35,39.8,FALSE,FALSE,FALSE,FALSE,1.170171,1.119779,0.9370574,0.907883,FALSE,FALSE,FALSE,FALSE,9.915,1.0475,73.732,0,FALSE,FALSE,FALSE,FALSE,1.166071,FALSE,15.7,FALSE,24.5,FALSE
2024-05-24 12:43:08,685,191,195,3046,452,727,963,628,448,607,527,627,362,506,507,733,1391,821,1717,296,350,258,188,227,196,258,390,272,296,253,235,240,321,569,315,1160,506,521,498,484,306,594,493,769,578,338,423,728,659,227,341,397,324,239,346,556,249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7894257,4.12463,1.96624,6.070065,4.035152,1.31376,1.503065,1.523667,1.600396,1.66048,1.656851,1.517756,1.617014,1.501912,1.483832,1.909768,2.497979,2.044073,3.141598,2.072203,1.772595,1.552927,1.365544,1.555692,1.773506,1.700609,1.391004,1.617119,1.58601,1.181204,1.096354,1.11576,1.575419,1.472816,2.481875,1.953046,1.522619,1.374372,1.367574,1.347649,1.218161,1.100686,1.06837,1.540933,1.289012,1.35127,1.550633,1.335301,1.640323,1.803711,2.154648,1.894765,1.620667,1.329188,2.036237,1.905365,2.375202,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-20.1,0,20.35,39.775,FALSE,FALSE,FALSE,FALSE,1.168386,1.117806,0.9342082,0.9083429,FALSE,FALSE,FALSE,FALSE,9.915,1.0275,73.732,0,FALSE,FALSE,FALSE,FALSE,1.163849,FALSE,16.48,FALSE,24.5,FALSE
2024-05-24 11:51:33,685,195,190,2389,410,672,926,587,411,557,478,597,340,451,465,675,1325,758,1579,293,353,258,189,228,194,259,395,278,309,259,243,245,322,575,314,1141,497,518,501,505,318,605,515,805,600,345,440,751,682,214,348,414,332,247,360,592,260,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6628876,4.048149,2.686822,5.89369,4.074625,1.246483,1.412754,1.354506,1.430699,1.461524,1.450455,1.369996,1.498007,1.3447,1.327612,1.620706,2.106843,1.692179,2.684293,2.071273,1.750014,1.520799,1.347372,1.582653,1.741367,1.645181,1.362369,1.505698,1.459574,1.146686,1.079607,1.104175,1.492378,1.41461,2.429829,2.057119,1.646775,1.566808,1.51585,1.416678,1.227307,1.123535,1.110878,1.59628,1.311366,1.391819,1.533812,1.378424,1.643035,1.628521,2.019396,1.8071,1.513419,1.310976,2.019244,1.895836,2.336895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-19.95,0,20.35,39.7,FALSE,FALSE,FALSE,FALSE,1.160084,1.102385,0.9087377,0.9233155,FALSE,FALSE,FALSE,FALSE,9.855,1.0275,73.732,0,FALSE,FALSE,FALSE,FALSE,1.146749,FALSE,17.17,FALSE,23.5,FALSE
2024-05-24 09:52:59,685,188,205,2291,403,657,887,572,403,551,467,587,333,441,454,646,1215,723,1454,285,347,254,186,223,194,256,384,272,307,255,237,236,319,578,315,1175,511,527,513,513,323,611,521,816,606,348,448,769,692,210,342,404,329,241,346,578,252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.619867,5.335027,3.058381,8.782804,6.49637,1.595811,1.217025,1.120718,1.223725,1.191748,1.237279,1.081662,1.322025,1.141321,1.115685,1.184784,1.267422,1.358983,2.459062,2.680317,2.747304,2.914244,2.68404,2.451287,2.460835,2.48416,2.286589,2.154156,2.067299,2.03881,1.969115,2.022701,2.397304,1.953434,3.284331,2.718985,2.354938,1.959655,2.342322,2.251343,1.990358,1.866302,1.989012,2.584346,2.547298,2.493078,3.242038,3.051941,2.680152,2.427834,3.03601,2.587846,2.382258,1.85342,2.941386,2.625887,3.238906,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-20.05,0,20.375,39.85,FALSE,FALSE,FALSE,FALSE,1.162001,1.108763,0.9275728,0.9322185,FALSE,FALSE,FALSE,FALSE,9.915,1.0075,73.684,0,FALSE,FALSE,FALSE,FALSE,1.163664,FALSE,31.33,FALSE,24,FALSE
2024-05-23 09:55:16,685,193,206,2391,410,657,897,586,414,564,487,608,349,455,468,659,1224,751,1474,287,349,256,187,226,195,256,395,283,317,254,236,237,319,575,313,1149,502,529,516,530,328,606,521,801,605,346,448,772,687,200,327,384,315,236,342,570,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.927386,5.247631,2.76417,9.390618,6.918683,1.70676,1.337435,1.21015,1.315127,1.292605,1.284069,1.182416,1.341679,1.201599,1.180224,1.367899,1.695011,1.604789,2.887935,2.661817,2.703901,2.837784,2.665097,2.344878,2.402462,2.44888,2.251329,2.096591,1.971057,1.938774,1.905021,2.029891,2.467402,1.915271,3.331315,2.994203,2.837389,2.710527,2.808901,2.737057,2.332998,2.189187,2.355564,2.914749,2.828366,2.80778,3.591612,3.307215,2.957746,2.326854,3.017346,2.537195,2.324895,1.902467,3.149527,2.723021,3.42674,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-20.1,0,20.25,39.725,FALSE,FALSE,FALSE,FALSE,1.164441,1.116556,0.9337196,0.9341121,FALSE,FALSE,FALSE,FALSE,9.915,1.0075,73.784,0,FALSE,FALSE,FALSE,FALSE,1.158785,FALSE,32.25,FALSE,24.12,FALSE
