"SAMPLE","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"23-MAY-2023",2023-05-23,9H 59M 44S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41281.203125,NA,NA,106719.390625,NA,NA,273.480010986328,NA,270.040008544922,NA,387.600006103516,NA,339.720001220703,NA,502.97998046875,NA,247.449996948242,NA,414.100006103516,NA,208.740005493164,NA,186.690002441406,NA,207.270004272461,NA,201.880004882812,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-MAY-2023",2023-05-22,9H 59M 58S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41343.841796875,NA,NA,106754.44140625,NA,NA,256.279998779297,NA,255.849998474121,NA,395.579986572266,NA,361.380004882812,NA,519.64501953125,NA,248.459991455078,NA,423.190002441406,NA,215.600006103516,NA,187.18000793457,NA,208.740005493164,NA,208.495002746582,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19-MAY-2023",2023-05-19,9H 42M 40S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,42116.041015625,NA,NA,109184.35546875,NA,NA,266.600006103516,NA,263.160003662109,NA,413.25,NA,372.494995117188,NA,535.804992675781,NA,260.579986572266,NA,435.309997558594,NA,221.725006103516,NA,192.570007324219,NA,217.070007324219,NA,212.169998168945,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-MAY-2023",2023-05-18,11H 21M 26S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41001.12109375,NA,NA,107843.4296875,NA,NA,260.580017089844,NA,257.140014648438,NA,395.579986572266,NA,364.22998046875,NA,517.625,NA,249.470001220703,NA,420.160003662109,NA,217.070007324219,NA,191.589996337891,NA,209.230010986328,NA,205.309997558594,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-MAY-2023",2023-05-17,12H 26M 54S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,20565,76239.1171875,17745,70382.0703125,71374.484375,64938,384.089996337891,448,503.130004882812,564,426.420013427734,401,459.540008544922,448,725.039978027344,771,347.679992675781,399,571.339965820312,610,376.600006103516,341,354.899993896484,310,459.899993896484,416,579.599975585938,524,NA,NA,NA,NA,NA,NA,NA,NA
"17-MAY-2023",2023-05-17,9H 46M 29S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41217.12109375,NA,NA,108647.98046875,NA,NA,270.040008544922,NA,270.040008544922,NA,408.119995117188,NA,370.214996337891,NA,523.179992675781,NA,252.5,NA,428.239990234375,NA,219.029998779297,NA,195.510009765625,NA,219.765007019043,NA,215.355003356934,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-MAY-2023",2023-05-16,11H 15M 54S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,40974.48046875,NA,NA,107967.6875,NA,NA,268.320007324219,NA,263.160003662109,NA,397.290008544922,NA,368.220001220703,NA,525.200012207031,NA,256.540008544922,NA,428.239990234375,NA,219.029998779297,NA,191.589996337891,NA,218.050003051758,NA,212.169998168945,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15-MAY-2023",2023-05-15,11H 37M 6S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,40483.44140625,NA,NA,104531.15625,NA,NA,242.950004577637,NA,239.080001831055,NA,378.47998046875,NA,344.850006103516,NA,483.790008544922,NA,231.289993286133,NA,385.820007324219,NA,210.210006713867,NA,188.650009155273,NA,208.25,NA,205.309997558594,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11-MAY-2023",2023-05-11,11H 24M 7S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,38664.72265625,NA,NA,102881.0078125,NA,NA,290.25,NA,285.52001953125,NA,414.389984130859,NA,383.609985351562,NA,579.739990234375,NA,276.235000610352,NA,459.549987792969,NA,232.260009765625,NA,203.839996337891,NA,227.115005493164,NA,229.809997558594,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-MAY-2023",2023-05-09,10H 22M 16S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,39731.04296875,NA,NA,104763.1484375,NA,NA,274.339996337891,NA,273.480010986328,NA,414.389984130859,NA,380.760009765625,NA,558.529968261719,NA,268.660003662109,NA,449.449981689453,NA,230.790008544922,NA,198.449996948242,NA,222.460006713867,NA,223.93000793457,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08-MAY-2023",2023-05-08,13H 19M 1S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43854.123046875,NA,NA,114057.85546875,NA,NA,10.3199996948242,NA,9.46000003814697,NA,412.394989013672,NA,371.924987792969,NA,486.820007324219,NA,230.279998779297,NA,398.949981689453,NA,177.870010375977,NA,154.350006103516,NA,165.620010375977,NA,159.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08-MAY-2023",2023-05-08,13H 51M 15S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,39967.921875,NA,NA,103098.1796875,NA,NA,263.160003662109,NA,261.440002441406,NA,387.029998779297,NA,357.389984130859,NA,490.859985351562,NA,235.330001831055,NA,404,NA,216.580001831055,NA,189.630004882812,NA,212.660003662109,NA,208.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-MAY-2023",2023-05-04,9H 25M 12S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,37756.08203125,NA,NA,102453.22265625,NA,NA,282.940002441406,NA,284.660003662109,NA,414.389984130859,NA,384.75,NA,592.869995117188,NA,286.839996337891,NA,464.600006103516,NA,230.300003051758,NA,197.470001220703,NA,223.93000793457,NA,222.705001831055,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-MAY-2023",2023-05-03,10H 21M 16S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,38504.16015625,NA,NA,102410.1875,NA,NA,274.339996337891,NA,269.179992675781,NA,418.380004882812,NA,397.859985351562,NA,590.849975585938,NA,280.779998779297,NA,466.619995117188,NA,234.710006713867,NA,203.839996337891,NA,229.320007324219,NA,228.830001831055,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-MAY-2023",2023-05-02,11H 27M 21S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,39852.72265625,NA,NA,104428.5625,NA,NA,256.279998779297,NA,252.84001159668,NA,406.97998046875,NA,375.059997558594,NA,551.460021972656,NA,263.609985351562,NA,436.320007324219,NA,222.460006713867,NA,196.490005493164,NA,218.540008544922,NA,215.600006103516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-APR-2023",2023-04-28,8H 40M 40S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,38982.2421875,NA,NA,104608.96484375,NA,NA,309.600006103516,NA,294.980010986328,NA,447.164993286133,NA,410.399993896484,NA,622.159973144531,NA,296.940002441406,NA,492.880004882812,NA,237.405006408691,NA,203.350006103516,NA,226.380004882812,NA,217.070007324219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27-APR-2023",2023-04-27,11H 41M 48S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,39898.80078125,NA,NA,105547.46875,NA,NA,251.980010986328,NA,239.080001831055,NA,387.029998779297,NA,347.699981689453,NA,513.080017089844,NA,249.470001220703,NA,410.059997558594,NA,213.639999389648,NA,187.669998168945,NA,203.839996337891,NA,194.529998779297,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-APR-2023",2023-04-26,12H 15M 23S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,21686.400390625,76783.015625,18571,71909.0390625,71436.921875,66230,504.059997558594,553,704.940002441406,737,591.330017089844,541,643.77001953125,597,1256.09997558594,1251,546.9599609375,547,840.579956054688,831,543.899963378906,450,529.200012207031,405,707,542,910,704,NA,NA,NA,NA,NA,NA,NA,NA
"26-APR-2023",2023-04-26,8H 43M 4S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,38717.28125,NA,NA,104121.61328125,NA,NA,322.070007324219,NA,320.779998779297,NA,461.414993286133,NA,436.049987792969,NA,676.700012207031,NA,320.169982910156,NA,514.089965820312,NA,255.290008544922,NA,225.645004272461,NA,250.63500213623,NA,243.529998779297,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25-APR-2023",2023-04-25,9H 4M 11S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,38005.201171875,NA,NA,102919.484375,NA,NA,302.290008544922,NA,301.43000793457,NA,452.294982910156,NA,429.209991455078,NA,676.195007324219,NA,312.089996337891,NA,509.544998168945,NA,250.389999389648,NA,214.375007629395,NA,239.855003356934,NA,240.345008850098,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24-APR-2023",2023-04-24,10H 38M 3S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,40502.16015625,NA,NA,105826.19921875,NA,NA,280.790008544922,NA,276.920013427734,NA,422.940002441406,NA,389.309997558594,NA,579.739990234375,NA,275.730010986328,NA,451.470001220703,NA,229.320007324219,NA,199.43000793457,NA,225.889999389648,NA,227.115005493164,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-APR-2023",2023-04-20,9H 38M 8S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,21218.400390625,78581.890625,17752,71041.0234375,73390.34375,63818,919.77001953125,908,1599.59997558594,1512,1128.15002441406,874,1155.05993652344,917,7006.599609375,3806,1953.57983398438,1190,1490.35986328125,1272,968.799987792969,668,936.599975585938,686,1358,895,1922.90002441406,1374,NA,NA,NA,NA,NA,NA,NA,NA
"19-APR-2023",2023-04-19,9H 40M 54S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,38298.2421875,NA,NA,107109.265625,NA,NA,307.880004882812,NA,309.600006103516,NA,485.639984130859,NA,477.089996337891,NA,651.450012207031,NA,305.019989013672,NA,487.829986572266,NA,274.890014648438,NA,242.550003051758,NA,290.080017089844,NA,286.649993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-APR-2023",2023-04-18,10H 25M 25S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,40420.44140625,NA,NA,104553.67578125,NA,NA,270.040008544922,NA,270.040008544922,NA,398.144989013672,NA,366.794998168945,NA,549.440002441406,NA,261.589996337891,NA,426.220001220703,NA,216.580001831055,NA,190.610000610352,NA,217.070007324219,NA,216.580001831055,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-APR-2023",2023-04-17,10H 4M 47S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,38089.08203125,NA,NA,101080.37890625,NA,NA,301.860015869141,NA,295.839996337891,NA,422.369995117188,NA,395.010009765625,NA,598.929992675781,NA,281.790008544922,NA,462.074996948242,NA,235.200012207031,NA,205.309997558594,NA,230.790008544922,NA,231.770004272461,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14-APR-2023",2023-04-14,11H 28M 45S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,39765.2421875,NA,NA,106351.171875,NA,NA,342.710006713867,NA,339.270004272461,NA,502.455001831055,NA,457.994995117188,NA,737.299987792969,NA,338.854995727539,NA,570.649993896484,NA,269.5,NA,235.200012207031,NA,260.434997558594,NA,237.650009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-APR-2023",2023-04-13,9H 46M 40S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,19690.19921875,77640.640625,16667,66137.53515625,72399.16796875,60223,488.25,526.5,631.470001220703,661,468.165008544922,436,494.040008544922,480,1033.5,1045.5,479.649963378906,489,725.569976806641,722.5,471.099990844727,414,438.899993896484,363,564.549987792969,449,689.5,587.5,NA,NA,NA,NA,NA,NA,NA,NA
"07-APR-2023",2023-04-07,10H 11M 35S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41533.5625,NA,NA,107387.4296875,NA,NA,276.920013427734,NA,271.760009765625,NA,411.255004882812,NA,372.779998779297,NA,546.409973144531,NA,265.630004882812,NA,456.519989013672,NA,211.190002441406,NA,184.240005493164,NA,206.779998779297,NA,192.570007324219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"06-APR-2023",2023-04-06,9H 36M 15S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,39024.001953125,NA,NA,103271.4609375,NA,NA,300.140014648438,NA,301,NA,432.059997558594,NA,400.709991455078,NA,618.625,NA,290.880004882812,NA,489.345001220703,NA,232.75,NA,202.370010375977,NA,224.910003662109,NA,220.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-APR-2023",2023-04-05,9H 53M 46S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41484.2421875,NA,NA,107128.6484375,NA,NA,257.140014648438,NA,253.699996948242,NA,395.010009765625,NA,360.809997558594,NA,531.260009765625,NA,256.540008544922,NA,424.199981689453,NA,214.620010375977,NA,191.100006103516,NA,211.68000793457,NA,205.800003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-APR-2023",2023-04-04,9H 40M 25S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,40978.44140625,NA,NA,104785.94921875,NA,NA,285.52001953125,NA,271.760009765625,NA,400.709991455078,NA,361.949981689453,NA,577.719970703125,NA,270.679992675781,NA,446.419982910156,NA,215.600006103516,NA,189.630004882812,NA,209.230010986328,NA,206.290008544922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31-MAR-2023",2023-03-31,9H 54M 9S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,39868.5625,NA,NA,103711.5,NA,NA,283.800018310547,NA,279.5,NA,416.669982910156,NA,389.309997558594,NA,579.739990234375,NA,273.709991455078,NA,462.579986572266,NA,219.520004272461,NA,193.059997558594,NA,215.110000610352,NA,213.639999389648,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-MAR-2023",2023-03-30,9H 12M 41S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,38324.16015625,NA,NA,103888.1953125,NA,NA,301.860015869141,NA,302.720001220703,NA,429.779998779297,NA,399,NA,602.969970703125,NA,287.850006103516,NA,488.839996337891,NA,220.990005493164,NA,193.059997558594,NA,216.580001831055,NA,216.580001831055,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29-MAR-2023",2023-03-29,9H 35M 47S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,40352.40234375,NA,NA,104825.8515625,NA,NA,266.600006103516,NA,266.600006103516,NA,413.820007324219,NA,371.639984130859,NA,567.619995117188,NA,271.690002441406,NA,457.529998779297,NA,217.070007324219,NA,185.710006713867,NA,209.230010986328,NA,205.309997558594,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-MAR-2023",2023-03-28,9H 24M 21S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,39842.642578125,NA,NA,105215.44140625,NA,NA,287.239990234375,NA,288.100006103516,NA,433.484985351562,NA,401.279998779297,NA,614.080017089844,NA,291.384994506836,NA,479.75,NA,233.730010986328,NA,197.470001220703,NA,220.990005493164,NA,225.400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27-MAR-2023",2023-03-27,11H 25M 0S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,39756.6015625,NA,NA,104800.765625,NA,NA,270.899993896484,NA,263.160003662109,NA,413.820007324219,NA,379.049987792969,NA,589.334991455078,NA,278.760009765625,NA,451.470001220703,NA,223.440002441406,NA,193.059997558594,NA,214.620010375977,NA,216.09001159668,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-MAR-2023",2023-03-23,15H 31M 3S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43613.28125,NA,NA,112103.0390625,NA,NA,303.580017089844,NA,307.02001953125,NA,471.389984130859,NA,436.619995117188,NA,637.309997558594,NA,303,NA,500.959991455078,NA,239.610000610352,NA,208.740005493164,NA,227.850006103516,NA,233.730010986328,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-MAR-2023",2023-03-22,10H 9M 3S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,39842.28125,NA,NA,104878.57421875,NA,NA,300.140014648438,NA,299.279998779297,NA,438.329986572266,NA,399.570007324219,NA,598.424987792969,NA,285.324996948242,NA,477.72998046875,NA,232.260009765625,NA,196.490005493164,NA,224.175003051758,NA,223.440002441406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-MAR-2023",2023-03-21,9H 31M 46S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41428.80078125,NA,NA,108493.2265625,NA,NA,289.820007324219,NA,290.679992675781,NA,428.070007324219,NA,384.75,NA,561.559997558594,NA,269.669982910156,NA,451.470001220703,NA,226.870010375977,NA,194.040008544922,NA,219.029998779297,NA,211.68000793457,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-MAR-2023",2023-03-20,10H 12M 47S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41014.44140625,NA,NA,107089.3203125,NA,NA,284.660003662109,NA,277.779998779297,NA,417.239990234375,NA,383.609985351562,NA,564.589965820312,NA,267.649993896484,NA,446.419982910156,NA,225.889999389648,NA,196,NA,218.050003051758,NA,211.68000793457,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-MAR-2023",2023-03-16,10H 38M 9S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41286.5,NA,NA,109063.2265625,NA,NA,289.820007324219,NA,294.119995117188,NA,447.449981689453,NA,409.829986572266,NA,507.959991455078,NA,241.739990234375,NA,427.380004882812,NA,345.339996337891,NA,300.700012207031,NA,343.480010986328,NA,358.980010986328,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14-MAR-2023",2023-03-14,10H 14M 4S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,40986.87890625,NA,NA,110220.61328125,NA,NA,277.779998779297,NA,277.779998779297,NA,441.179992675781,NA,395.579986572266,NA,515.609985351562,NA,243.779998779297,NA,419.220001220703,NA,339.140014648438,NA,293.880004882812,NA,341.929992675781,NA,354.019989013672,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-MAR-2023",2023-03-13,10H 0M 11S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,38332.54296875,NA,NA,106018.00390625,NA,NA,275.200012207031,NA,269.179992675781,NA,429.494995117188,NA,400.139984130859,NA,542.640014648438,NA,260.100006103516,NA,437.579986572266,NA,342.860015869141,NA,300.390014648438,NA,341.619995117188,NA,357.119995117188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-MAR-2023",2023-03-09,12H 20M 35S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,20579.400390625,77793.05859375,17418.5,68253.078125,71471.734375,62961,341.774993896484,405.5,419.895004272461,484,357.764999389648,351,392.264999389648,381,607.909942626953,673.5,303.689971923828,339,489.189971923828,526,396.899993896484,428,365.399993896484,395,456.399993896484,478,561.399993896484,647,NA,NA,NA,NA,NA,NA,NA,NA
"09-MAR-2023",2023-03-09,9H 49M 59S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41276.55859375,NA,NA,108629.4609375,NA,NA,289.820007324219,NA,292.399993896484,NA,470.25,NA,418.949981689453,NA,532.440002441406,NA,250.919998168945,NA,475.319976806641,NA,363.940002441406,NA,313.100006103516,NA,355.260009765625,NA,360.839996337891,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08-MAR-2023",2023-03-08,14H 44M 53S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,20910.599609375,77626.328125,17712,69283.5859375,71247.4140625,63980,6749.93994140625,7118,6914.55029296875,6650,4970.759765625,5228,5395.10986328125,5382,5485.49951171875,5750,5148.419921875,5628,7338.37939453125,7251,6467.2998046875,7236,6608,7341,7570.5,7897,8544.2001953125,8720,NA,NA,NA,NA,NA,NA,NA,NA
"08-MAR-2023",2023-03-08,10H 14M 19S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,39988.619140625,NA,NA,107966.55078125,NA,NA,310.029998779297,NA,320.779998779297,NA,515.850006103516,NA,447.449981689453,NA,575.789978027344,NA,277.439987182617,NA,501.839996337891,NA,394.010009765625,NA,341,NA,376.34001159668,NA,387.190002441406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07-MAR-2023",2023-03-07,13H 36M 7S,"Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41721.01953125,NA,NA,108212.7890625,NA,NA,288.100006103516,NA,289.820007324219,NA,470.25,NA,410.970001220703,NA,572.219970703125,NA,274.380004882812,NA,453.899993896484,NA,346.580017089844,NA,301.940002441406,NA,339.760009765625,NA,359.600006103516,NA,NA,NA,NA,NA,NA,NA,NA,NA
